num_beds,num_baths,size_sqft,price,built_year,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,price_per_sqft,price_avg_planning_area,psf_bbox,age,property_type_cluster house,property_type_condo,property_type_corner terrace,property_type_executive condo,property_type_hdb,property_type_semi-detached house,property_type_terraced house,property_type_infrequent_sklearn,furnishing_partial,furnishing_unfurnished,furnishing_unspecified,furnishing_infrequent_sklearn,tenure_999-year leasehold,tenure_freehold
2.0,2.0,882,1890000.0,2011.0,1.0,3200.283419933869,530.4693448215464,1330.0014373875135,1724.851809951105,2142.8571428571427,2492.072166072044,3735.1604551570013,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,990,488200.0,1978.0,0.0,25545.463058338795,933.9779018074188,464.5872214211825,834.1372264385416,493.1313131313131,1407.1363728201432,577.8416387438666,44.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,3.0,1184,2995600.0,2023.0,0.0,10897.435897435898,309.07996665331643,800.8314365946995,474.9331308255673,2530.0675675675675,2394.617674038069,2536.5282142431915,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,592,1047900.0,2016.0,0.0,25545.463058338795,200.2508597850528,841.7151089220741,327.3861241817284,1770.1013513513512,1407.1363728201432,1484.4308209657377,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,4058,4389000.0,2028.0,0.0,6307.118033208907,1967.3742194216725,932.586707980397,1071.7827894191237,1081.5672745194677,1722.6320561005361,1480.7576836941028,-6.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3.0,3.0,1109,1449000.0,2005.0,1.0,11925.168187263847,1041.1975542526834,492.00496513542447,627.2992550650906,1306.582506762849,1328.9038566073004,1102.2457457589123,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1108,483000.0,1988.0,0.0,29179.769392033544,1335.628928783938,523.7768797401583,585.2974980714826,447.8293983244478,880.0572923754722,586.8683138987676,34.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.0,2.0,721,504000.0,1978.0,0.0,29068.7115326405,323.9471891325056,238.8572544688753,611.9344811639239,699.0291262135922,1541.2873877220459,720.5045721731829,44.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,5.0,5000,5460000.0,2013.0,0.0,6307.118033208907,2284.739848760351,350.9516091559245,713.9500602153996,1092.0,1722.6320561005361,1308.0882728183701,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,3.0,1088,2717400.0,2025.0,0.0,488.8088500128634,291.72270572359486,695.9938994217496,690.772558713575,2497.610294117647,2652.8842158017087,2879.179001225187,-3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,2.0,818,2310000.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,2823.960880195599,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,3.0,646,1353300.0,2015.0,0.0,10009.505703422054,240.0530797800489,561.5407602508702,1179.2061281412914,2094.891640866873,2007.0264316816836,1939.3941471220965,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,2.0,1313,4953400.0,2016.0,1.0,4604.810996563574,87.34134881593228,662.694716615222,1372.7569903937156,3772.5818735719727,2907.2356465199555,2610.7845173461837,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1119,2591400.0,2022.0,2.0,4694.407410006315,420.5140365178768,1146.1781658704317,791.3646300893747,2315.817694369973,2492.072166072044,2534.977547999048,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1076,2326900.0,2026.0,0.0,10009.505703422054,401.4430849106933,247.586489438261,1286.1804673534266,2162.546468401487,2007.0264316816836,1898.6913047850753,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.0,7.0,7120,6594000.0,2007.0,0.0,1465.3981893509283,2155.81407250031,1839.4740316278555,2579.720405942023,926.123595505618,1035.970803844845,985.6920924610713,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6.0,6.0,4717,8059800.0,2025.0,0.0,5829.779776856125,973.6480653339354,998.3068991972442,570.4558063262758,1708.6707653169387,2301.847214742496,2458.984877838497,-3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,614,1299200.0,2025.0,3.0,13503.292250548708,312.7041051402145,547.8650319531663,557.1356204468078,2115.960912052117,1279.472493994426,1566.0085210372742,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,818,2499000.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,3055.012224938875,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,893,1794300.0,2027.0,0.0,25545.463058338795,1260.7337313359526,542.5971792233821,739.0057939905687,2009.2945128779395,1407.1363728201432,1786.0074910300184,-5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,5.0,8325,16674000.0,2010.0,0.0,3591.883178456287,520.7808067686402,156.3355339374781,327.86533911552664,2002.882882882883,2492.072166072044,1930.774687005553,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.0,3.0,2110,2625000.0,2015.0,1.0,20562.19768184722,530.2303705964068,532.5988639393158,300.4680915835356,1244.0758293838862,600.4770645387979,681.1866517557531,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1141,3412500.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,2990.79754601227,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,5.0,4887,14175000.0,2016.0,4.0,1359.2670471613098,593.4863080649925,1458.9486756286324,1543.20681655895,2900.5524861878453,1565.3349506591182,2488.8468465471087,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,1690,2612400.0,2017.0,0.0,32150.73160954099,619.7731457917613,516.2969817093827,690.4712445232184,1545.7988165680474,916.156239604433,1152.359503647047,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.0,2.0,635,404200.0,1969.0,1.0,27399.38080495356,418.06529499742686,163.59902631105453,398.2116911822862,636.5354330708661,1565.3349506591182,1047.7234859042242,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,968,659400.0,2017.0,3.0,22925.29926335175,1419.1111975490528,652.827491931009,427.3251781617806,681.198347107438,856.6716704790283,904.855111285403,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1206,2950500.0,2024.0,0.0,5829.779776856125,937.8851988083117,1265.3847882967773,656.164412804139,2446.517412935324,2301.847214742496,2692.66986759978,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,646,1417500.0,2026.0,0.0,10009.505703422054,401.4430849106933,247.586489438261,1286.1804673534266,2194.2724458204334,2007.0264316816836,1898.6913047850753,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,5.0,4995,11025000.0,2005.0,0.0,5118.110236220472,216.95926069112136,1419.8685941463823,1258.3796566964454,2207.2072072072074,2936.2443489344096,3757.576913718321,17.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5.0,4.0,1916,2780400.0,2024.0,1.0,8268.146261597236,273.2860736836756,851.6542379789464,678.8522979096956,1451.148225469729,1035.970803844845,1357.410673050356,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,6.0,2788,9046800.0,2026.0,1.0,447.9669193659545,118.27596753364584,1060.2734763105518,978.4756174838844,3244.906743185079,2953.755508450774,2855.0807002898146,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1152,1510800.0,2016.0,1.0,36197.2123985854,578.3189315220436,193.4997760840852,414.2113419326061,1311.4583333333333,1035.970803844845,959.6844026905804,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,2.0,1432,6142500.0,2024.0,0.0,2208.955223880597,244.79983460790743,1386.858208117917,1430.4757426756892,4289.4553072625695,3623.018725710601,3810.021706522209,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,1259,3028200.0,2022.0,0.0,18829.290006677053,262.4367518074025,342.70754148422174,345.29432371879204,2405.2422557585387,1722.6320561005361,2277.7436128896716,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1184,564900.0,2002.0,1.0,43750.0,153.0874200414456,390.9385802381295,250.7200819254854,477.1114864864865,600.4770645387979,673.1757937049233,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1023,627900.0,1979.0,1.0,18686.599038974902,344.4714195681013,200.61276243937667,216.48770838125145,613.782991202346,1541.2873877220459,1647.1502079273494,43.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,6.0,6310,11497500.0,2018.0,0.0,2236.3732848154045,628.2105064140097,650.8884673154387,494.1695360148379,1822.107765451664,2294.045637075662,1712.0851960432042,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,2.0,872,2356200.0,2024.0,0.0,18338.28821780629,131.23051268520624,342.1374134536325,280.56482346634056,2702.064220183486,1508.0834925257445,1956.6990085461825,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1108,608000.0,1988.0,1.0,21329.80482963943,344.6377758802748,780.3576310864634,730.9717749219388,548.7364620938628,1030.7946904276614,1350.7410239856533,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,484,1797600.0,2026.0,1.0,447.9669193659545,118.27596753364584,1060.2734763105518,978.4756174838844,3714.04958677686,2953.755508450774,2855.0807002898146,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,6000,6195000.0,2016.0,0.0,9680.979133226325,863.145545573912,877.9399658688292,1044.1999297042885,1032.5,1328.9038566073004,1577.2269728760116,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5.0,6.0,9808,16275000.0,2003.0,0.0,2236.3732848154045,655.0924985098108,591.4666972434582,618.2712240373082,1659.3597063621532,2294.045637075662,1720.844288963268,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,700,1470000.0,2026.0,1.0,2384.380061184092,149.94037732299682,790.3699593573741,1029.8285309098164,2100.0,1441.8661569555527,1997.2525413060662,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,732,2288000.0,2024.0,0.0,3176.302640970735,304.7787877896361,456.4984009714498,821.7461758665253,3125.6830601092897,2907.2356465199555,3095.034505947032,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,689,787500.0,2016.0,3.0,13503.292250548708,557.4261888838106,819.9011650154201,780.4118232805175,1142.9608127721335,1279.472493994426,1528.8205497988042,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,1.0,1033,1568100.0,2024.0,1.0,4042.665798151691,541.9212155756828,838.3748339533136,585.3974456574565,1518.005808325266,1328.9038566073004,1442.9508896284717,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1421,3465000.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,2438.423645320197,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.0,8.0,7535,9030000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1198.4074319840745,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,2.0,689,2100000.0,2024.0,0.0,5829.779776856125,1368.6776766800929,1442.5437360539147,1024.5933200986624,3047.895500725689,2301.847214742496,2450.699618147598,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,4.0,1475,3150000.0,2026.0,0.0,23201.04666375927,462.57792402778745,581.2145289648719,291.8879687994157,2135.593220338983,1441.8661569555527,1859.1350791381362,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,990,666800.0,2016.0,1.0,15336.505778382052,493.5801929728896,570.1861889299779,550.8051494911078,673.5353535353536,2007.0264316816836,1873.4374233509307,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1076,1249500.0,2015.0,1.0,35518.5136381605,601.637618125049,507.7674186375296,178.98287870858277,1161.2453531598512,901.3551056288627,1385.9240568537584,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1507,995400.0,1999.0,0.0,38400.0,844.8232795338067,174.19247785433214,538.334442115981,660.5175846051759,880.0572923754722,550.3643753798094,23.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,6.0,5806,9450000.0,2011.0,3.0,17864.441416893733,217.6818474288546,385.2610823923698,952.4316161729648,1627.6265931794694,2394.617674038069,2613.8843049077827,11.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,731,399000.0,1981.0,1.0,15691.36681606836,686.2134569963821,128.753427972265,231.28814148944247,545.827633378933,1407.1363728201432,575.5548312799201,41.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,4.0,2153,5880000.0,2011.0,1.0,6075.726445553272,394.8579893758204,982.4073961193824,1117.0877852208102,2731.072921504877,3034.537599107357,3694.6834850267933,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,1582,918800.0,1984.0,3.0,22925.29926335175,612.0176315471319,300.7283906121894,335.954444481902,580.7838179519596,856.6716704790283,712.9455666292552,38.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,2.0,527,984900.0,2016.0,0.0,8265.057573073516,1329.1063969340123,385.88199411908096,1480.6246791755275,1868.8804554079695,1328.9038566073004,2155.530535118722,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,463,1147400.0,2024.0,0.0,23172.41379310345,1450.2571999416098,538.525641944076,890.1849702441016,2478.185745140389,2301.847214742496,2602.96551585251,-2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,2.0,614,1050000.0,2025.0,3.0,13503.292250548708,312.7041051402145,547.8650319531663,557.1356204468078,1710.097719869707,1279.472493994426,1566.0085210372742,-3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,1119,2443400.0,2024.0,0.0,5829.779776856125,937.8851988083117,1265.3847882967773,656.164412804139,2183.556747095621,2301.847214742496,2692.66986759978,-2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,840,2310000.0,2023.0,2.0,1797.7111615623407,701.5604297946865,1077.9188359498353,1095.4141752250234,2750.0,2936.2443489344096,2827.4109138114995,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,893,462000.0,1987.0,1.0,34361.2818261633,624.8229046549051,344.75115334732595,464.181366296647,517.357222844345,880.0572923754722,739.8569434201876,35.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,6.0,5989,6510000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1086.992820170312,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,807,2453800.0,2025.0,0.0,8023.433520122262,732.9258504402592,1442.8880947913824,871.7350626324293,3040.644361833953,3034.537599107357,2971.534940877923,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,3057,3206600.0,2013.0,0.0,2255.7602449111123,1491.9841334741002,1387.4731206811412,1468.6719248446925,1048.9368662087013,1441.8661569555527,1199.3205972101764,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.0,9.0,10600,7875000.0,1990.0,0.0,11934.374173061657,781.22710914251,556.5576357197128,757.687867179226,742.9245283018868,1722.6320561005361,1334.6244035145971,32.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3.0,2.0,775,1386000.0,2017.0,0.0,4157.448377581121,930.6219694482828,1586.9322457296275,1561.519896430019,1788.3870967741937,1678.2245536881246,1737.456219668299,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,5.0,3305,2509500.0,2007.0,0.0,2219.9750163583367,1462.9431916580274,756.0357443280471,468.2130479669403,759.3040847201211,901.3551056288627,918.9355193621657,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,517,1234800.0,2024.0,0.0,0.2691159809142946,2063.485539667107,2254.851692781534,2870.137026868239,2388.394584139265,2252.0677708447197,2295.790118405255,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,815,2224800.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,2729.815950920245,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1205,735000.0,2016.0,0.0,18691.74573851709,1463.917217657038,97.27035737334393,271.91546071573407,609.9585062240664,846.7607072282647,880.1066391337523,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1356,2415000.0,2019.0,0.0,18829.290006677053,269.546303097476,569.9410686754286,248.6352494024811,1780.9734513274336,1722.6320561005361,2214.1208784177497,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,689,933300.0,2019.0,0.0,34290.3973322783,1208.8929544437058,695.0462020022877,408.7036865470189,1354.5718432510885,901.3551056288627,1241.113316311284,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,6.0,7015,8998500.0,2014.0,0.0,8026.34334783924,1123.3337849151935,322.32503987013234,1070.666389475347,1282.751247327156,1407.1363728201432,1569.9073663842182,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,1109,2310000.0,2024.0,0.0,0.2691159809142946,2063.485539667107,2254.851692781534,2870.137026868239,2082.957619477006,2252.0677708447197,2295.790118405255,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1291,682500.0,1999.0,0.0,38400.0,643.292920103926,444.2546238229712,570.3233456329222,528.6599535243997,880.0572923754722,578.8877727204383,23.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,1.0,700,1429000.0,2024.0,0.0,5861.603900819588,1494.0765909730078,764.0528111836798,1762.4208678591203,2041.4285714285716,1541.2873877220459,2229.09585582053,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5.0,4.0,1668,3066000.0,2023.0,1.0,12732.218002668582,754.6794308288239,636.2978270934103,758.2205247976032,1838.1294964028775,1118.212654005509,1166.3417837970303,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,969,787500.0,2011.0,0.0,15673.09565556205,594.4884806284898,437.02848617837645,235.26446004048572,812.6934984520124,1678.2245536881246,1134.4618702908474,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1237,735000.0,2000.0,1.0,10704.829151431091,618.6729962868313,447.4473580796331,290.4229444690773,594.1794664510913,1407.1363728201432,718.8396836096903,22.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,700,1885400.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,2693.428571428572,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1184,735000.0,2000.0,1.0,42307.42896268402,169.06842963919215,302.71537543718426,629.4573720344313,620.777027027027,916.156239604433,1079.8030641619841,22.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.0,3.0,3461,8295000.0,2008.0,2.0,4694.407410006315,577.7908416531039,789.3983354579715,393.53327307854425,2396.706154290668,2492.072166072044,2400.254210594399,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,893,428400.0,1975.0,0.0,32052.80921183244,734.9666374756645,734.38187451318,548.2344756220357,479.7312430011198,1118.212654005509,832.6509809139102,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1076,1359800.0,2017.0,0.0,33964.54472199838,1688.9099247362326,300.82179954091447,657.7138231652658,1263.7546468401488,846.7607072282647,975.8824104552848,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.0,1.0,592,1596000.0,2024.0,0.0,3176.302640970735,280.4263936133729,603.3381200281209,945.0548113225389,2695.945945945946,2907.2356465199555,3117.707683355019,-2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,700,2164900.0,2022.0,1.0,4541.768045417681,580.4765040080713,625.7441482192442,563.1547533203374,3092.714285714286,2936.2443489344096,2969.217797012281,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,1.0,538,861000.0,2013.0,3.0,13503.292250548708,547.2054654880098,284.9429119054367,751.9702865807272,1600.3717472118958,1279.472493994426,1420.8627222051737,9.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,3.0,1076,1995000.0,2024.0,0.0,8265.057573073516,1329.1063969340123,385.88199411908096,1480.6246791755275,1854.089219330855,1328.9038566073004,2155.530535118722,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,904,504000.0,1975.0,0.0,29571.615046873147,596.2763573905397,446.9447917219955,373.94741572912494,557.5221238938053,1118.212654005509,739.0415698953061,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,1.0,657,1462600.0,2026.0,0.0,7709.042754445706,455.49967871259537,684.1982620459239,157.72874312409664,2226.179604261796,1508.0834925257445,1924.2423632898224,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1088,3313400.0,2025.0,0.0,488.8088500128634,291.72270572359486,695.9938994217496,690.772558713575,3045.404411764706,2652.8842158017087,2879.179001225187,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,797,386400.0,1974.0,1.0,20568.967608880263,456.2355558478515,258.90786398385546,432.7107105172747,484.8180677540778,673.7523573248227,522.2989255964151,48.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1475,3356800.0,2024.0,2.0,17.46724890829694,117.34360582256282,544.0854886685526,570.3849805651037,2275.7966101694915,1508.0834925257445,2185.4742453808276,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,2099,2499000.0,2004.0,0.0,15534.391534391536,1270.0445158975178,813.3908284609533,564.8906022764527,1190.5669366364937,1030.7946904276614,1335.9113997953211,18.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,732,1844600.0,2026.0,1.0,2384.380061184092,149.94037732299682,790.3699593573741,1029.8285309098164,2519.945355191257,1441.8661569555527,1997.2525413060662,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,624,1700000.0,2023.0,3.0,1441.4414414414414,139.64607107650224,657.8929353539496,238.76381703549688,2724.358974358974,2652.8842158017087,2580.8813691748474,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,5929,13535600.0,2011.0,0.0,8466.757123473542,791.5204150622922,1240.053461544173,1373.3890051885387,2282.948220610558,3034.537599107357,2904.1507335166234,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,1571,933300.0,1988.0,0.0,34290.3973322783,1579.4998278290775,119.616781158298,958.0456882578508,594.0802036919159,901.3551056288627,575.7403757339969,34.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,3.0,1292,3909200.0,2022.0,1.0,4541.768045417681,760.1615161305373,466.84857154042527,623.8578336897374,3025.6965944272447,2936.2443489344096,2971.6482585432313,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,517,1574000.0,2019.0,0.0,1239.5580706009162,473.8491651535719,1148.9475918717717,1871.918873095148,3044.487427466151,2007.0264316816836,1673.586159269775,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,936,2623200.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,2802.5641025641025,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,517,1415400.0,2023.0,3.0,1441.4414414414414,139.64607107650224,657.8929353539496,238.76381703549688,2737.7176015473888,2652.8842158017087,2580.8813691748474,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1181,609000.0,2001.0,0.0,32277.164346295405,909.8365282026748,477.38149176588325,289.21411853113153,515.6646909398814,880.0572923754722,576.3685493322407,21.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1227,629000.0,2004.0,0.0,35511.713933415536,2093.2529116167425,175.83523082498965,322.60705082200457,512.6324368378158,846.7607072282647,760.2864103842038,18.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1302,628800.0,1987.0,0.0,31517.683927771974,651.1407610151834,175.23548137226564,208.95958535434423,482.94930875576034,901.3551056288627,678.9965009172278,35.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,4.0,5990,6510000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1086.8113522537562,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,721,408400.0,1978.0,0.0,25545.463058338795,780.4827375238063,450.70240150420966,291.45400503719713,566.4355062413315,1407.1363728201432,570.2463666628227,44.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,667,839000.0,2006.0,0.0,15673.09565556205,327.258141500847,367.31507340452345,548.8452754141148,1257.871064467766,1678.2245536881246,1519.2223943767804,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1119,2832700.0,2022.0,2.0,4694.407410006315,420.5140365178768,1146.1781658704317,791.3646300893747,2531.456657730116,2492.072166072044,2534.977547999048,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,883,1829000.0,2023.0,2.0,13169.088975540588,661.7160817729902,473.4521451825911,501.4001100663633,2071.347678369196,1407.1363728201432,1394.074281461512,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,5.0,4650,4599000.0,1998.0,1.0,27399.38080495356,457.7843590641686,226.7076154389148,460.1849943167788,989.032258064516,1565.3349506591182,882.3874144905167,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,985,1155000.0,2023.0,0.0,22872.971903442816,491.1428791122573,854.7707854226242,1258.8716095481186,1172.5888324873097,1035.970803844845,859.9458569428957,-1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1184,577500.0,2008.0,0.0,30594.207496713952,334.7645470492833,544.2809066311038,839.3257489833434,487.7533783783784,691.2027695593966,635.0763574855281,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1216,945000.0,2017.0,0.0,8265.057573073516,652.073961420156,618.7518483463938,668.6798440610753,777.1381578947369,1328.9038566073004,673.2418813437819,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.0,1.0,635,386400.0,1972.0,1.0,15336.505778382052,187.58603083191335,617.0852867574366,1111.1986894994511,608.503937007874,2007.0264316816836,710.6802503784775,50.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,1432,6161400.0,2024.0,0.0,2208.955223880597,244.79983460790743,1386.858208117917,1430.4757426756892,4302.653631284917,3623.018725710601,3810.021706522209,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
